$CASNumber$,$IngredientName$,$bgCAS$,$category$,$is_new$,$clean_wo_work$,$on_ref_list$,$close_syn$,$comment$
$0.5$,$67-56-1$,$67-56-1$,$CAS in IngredientName$,$False$,,,$methanol $,$bgCAS pulled from IngredientName field$
$0.5$,$68603-42-9$,$68603-42-9$,$CAS in IngredientName$,$False$,,,$amides, coco, n,n-bis(hydroxyethy$,$bgCAS pulled from IngredientName field$
$0.5$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.5$,$9000-30-0$,$9000-30-0$,$CAS in IngredientName$,$False$,,,$guar gum $,$bgCAS pulled from IngredientName field$
$0.55$,$107-21-1$,$107-21-1$,$CAS in IngredientName$,$False$,,,$1,2-ethanediol $,$bgCAS pulled from IngredientName field$
$0.55$,$64742-47-8$,$64742-47-8$,$CAS in IngredientName$,$False$,,,$distillates (petroleum), hydrotreated light $,$bgCAS pulled from IngredientName field$
$0.55$,$77-92-9$,$77-92-9$,$CAS in IngredientName$,$False$,,,$1,2,3-propanetricarboxylic acid, 2-hydroxy- $,$bgCAS pulled from IngredientName field$
$0.55$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.6$,$1319-33-1$,$1319-33-1$,$CAS in IngredientName$,$False$,,,$ulexite (canah12(bo3)5.2h2o) (9ci) $,$bgCAS pulled from IngredientName field$
$0.6$,$55566-30-8$,$55566-30-8$,$CAS in IngredientName$,$False$,,,$phosphonium, tetrakis(hydroxymethyl)-, sulfate (2:1) $,$bgCAS pulled from IngredientName field$
$0.6$,$64742-47-8$,$64742-47-8$,$CAS in IngredientName$,$False$,,,$distillates (petroleum), hydrotreated light $,$bgCAS pulled from IngredientName field$
$0.6$,$64742-48-9$,$64742-48-9$,$CAS in IngredientName$,$False$,,,$distillates (petroleum), hydrotreated light $,$bgCAS pulled from IngredientName field$
$0.6$,$67-56-1$,$67-56-1$,$CAS in IngredientName$,$False$,,,$methanol $,$bgCAS pulled from IngredientName field$
$0.6$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.6$,$9000-30-0$,$9000-30-0$,$CAS in IngredientName$,$False$,,,$guar gum $,$bgCAS pulled from IngredientName field$
$0.6$,$trade secret$,$proprietary$,$proprietary$,$False$,,,,
$0.62$,$67-48-1$,$67-48-1$,$CAS in IngredientName$,$False$,,,$ethanaminium, 2-hydroxy-n,n,n-trimethyl-, chloride (1:1) $,$bgCAS pulled from IngredientName field$
$0.65$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.66$,$732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$corrected; bgCAS pulled from IngredientName field$
$0.7$,$67-48-1$,$67-48-1$,$CAS in IngredientName$,$False$,,,$ethanaminium, 2-hydroxy-n,n,n-trimethyl-, chloride (1:1) $,$bgCAS pulled from IngredientName field$
$0.7$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.72$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.75$,$7727 - 54 - 0$,$7727-54-0$,$CAS in IngredientName$,$False$,,,$peroxydisulfuric acid ([(ho)s(o)2]2o2), ammonium salt (1:2) $,$bgCAS pulled from IngredientName field$
$0.75$,$7727-54-0$,$7727-54-0$,$CAS in IngredientName$,$False$,,,$peroxydisulfuric acid ([(ho)s(o)2]2o2), ammonium salt (1:2) $,$bgCAS pulled from IngredientName field$
$0.75$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.8$,$7732-18-5$,$7732-18-5$,$CAS in IngredientName$,$False$,,,$water$,$bgCAS pulled from IngredientName field$
$0.90879369863625$,$1$,$ambiguous$,$Non-CAS$,$False$,,,,
$0.95$,$proprietary$,$proprietary$,$proprietary$,$False$,,,,
$0.96$,$14808-60-7$,$14808-60-7$,$CAS in IngredientName$,$False$,,,$quartz (sio2) $,$bgCAS pulled from IngredientName field$
$0.98$,$10222-01-2$,$10222-01-2$,$CAS in IngredientName$,$False$,,,$acetamide, 2,2-dibromo-2-cyano- $,$bgCAS pulled from IngredientName field$
$0.98$,$7727 - 54 - 0$,$7727-54-0$,$CAS in IngredientName$,$False$,,,$peroxydisulfuric acid ([(ho)s(o)2]2o2), ammonium salt (1:2) $,$bgCAS pulled from IngredientName field$
$0.999$,$7727-54-0$,$7727-54-0$,$CAS in IngredientName$,$False$,,,$peroxydisulfuric acid ([(ho)s(o)2]2o2), ammonium salt (1:2) $,$bgCAS pulled from IngredientName field$
$00-00-0$,$acrylamide-acrylic acid copolymer, sulfomethylated,$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alcohol alkoxylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alcohols and ethoxylated$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$aliphatic ary acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$aliphatic hydrocarbon$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alkaline salt$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alkyl quaternary ammonium chlorides$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alkylarylsulfonic acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alkylbenzene sulfonate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$alkylbenzene sulfonate, compd. with 2-propanamine$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$amine salt$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$amine surfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$amino alkyl phosphonic acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$aminophosphonic acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$anionic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$beta-d-mannanase$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$carboxylic acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$castor oil$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$cationic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$cocoamidopropyl betaine$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$colorant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$contains non-hazardous ingredients that are shown in the non-msds section of this report.$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$cured acrylic resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$cured resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$diethanolamide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$diethanolamine$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$ethoxylated acohols$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$ethoxylated alcohols$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$glycol ether$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$hydrocarbon$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$iso-alkanes/n-alkanes$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$isoquinoline$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$mannanase enzymes$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$missing$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$MISSING$,$ambiguous$,$Non-CAS$,$False$,,,,
$00-00-0$,$mixture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$modified polyacrylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$msds and non-msds ingredients listed below$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$no hazardous ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$no hazardous ingredients as define by osha 29 cfr 1910.1200$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$no hazardous substance$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$no ingredients as hazardous according to osha 29 cfr 1910.1200$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$no ingredients as hazardous accoring to osha 29 cfr 1910.1200$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$non hazardous chemicals$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$non hazardous components$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$non hazardous ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$non msds ingredient 1$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$non-hazardous components$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$nonhazardous ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$nonionic fluorosurfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$nonionic surfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$oleamide dea$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$organic chloride$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$organic phosphonic acid salts$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$organic polyol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$other components below reportable levels$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$petroleum distillate blend$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$petroleum distillates$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polyamine polyethers$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polycationic organic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polymer of fatty acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polysaccaride mixture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polysaccharide blend$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$polyurethane resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$proprietary$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$proprietary blend$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$proprietary blend (cationic poly amine)$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$proprietary inorganic borates$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$proprietary surfactant$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$proprietry additive$,$proprietary$,$proprietary$,$False$,,,,
$00-00-0$,$refined solvent$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$silica substrate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$sodium posphonate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$spheroide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$sulfonates$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$surfactant based on cocamide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$surfactant blend$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$talc$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$tetrahydro-3, 5-dimethyl-2h-1,3,5-thiadiazine-2-thione.$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-0$,$water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$aliphatic hydrocarbon$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$amine surfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$colorant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$cured acrylic resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$diethanolamide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$nonionic fluorosurfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$oleamide dea$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$petroleum distillates$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$polycationic organic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$polysaccharide blend$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$polyurethane resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$spheroide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$surfactant based on cocamide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-00$,$surfactants$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-1$,$aromatic aldehyde$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-1$,$aromtic ketones mixture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-1$,$ethoxylated alcohols$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-1$,$oxyalkylated alkanols$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00-00-1$,$oxyalkylated fatty amine$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$4% kcl water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$acrylamide polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$alcohol ethoxylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$alcohol ethoxylate surfactants$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$anionic water-soluble polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$bacteria culture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$cationic polyacrylamide co polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$component 1 (trade secret)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$component 2 (trade secret)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$component 3 (trade secret)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$components below reportable levels$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$contains non-hazardous ingredents which are listed in in the non-msds section of the report$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$enzyme$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$guar powder$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$hydrochloric acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$iso-alkanes/n-alkanes$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$light distillate treated oil$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$mixture of surfactants and copolymers$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$msds and non-msds ingredients listed below$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$n-olefins$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$no hazardous ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$no ingredients as hazardous according to osha 29 cfr 1910.1200$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$non hazardous$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$non msds ingredient 1$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$non-hazardous ingredients (non-msds level ingredients are disclosed as dissociated components)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$non-msds ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$nonionic alkoxylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$organic polyol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$organophilic clay$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$other components$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$phosphonic acid derivate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$phosponic acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$polyamine polyeters$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$polyamine polyethers$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$proprietary scale inhibitor$,$proprietary$,$proprietary$,$False$,,,,
$000-00-0$,$surfactants$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-00-0$,$suspension aids$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000-111-422$,$diethanolamide$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000$,$20/40 white$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$alpha 452$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$clay treat 2c$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$enzyme g ht-iii$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$flo-back 40$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$gbw-33d$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$gbw-5$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$gw-3ldf$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$water$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000$,$xlw-10a$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000-00-0$,$4% kcl water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$actxl-46d$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$alcohol alkoxylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$alcohol ethoxylate surfactants$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$aliphatic hydrocarbon$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$alkyl amine surfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$alkyl quaternary ammonium chlorides$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$alkylene oxide block polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$amine salt$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$amphoteric surfactant$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$anionic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$anionic terpolymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$anionic water soluble polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$aromatic aldehyde$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$azabenzene derivatives$,$ambiguous$,$ambiguous ID$,$True$,$False$,$unk$,,
$0000-00-0$,$bacteria culture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$branched alcohol oxyalkylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$brklp-11$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$brklp-ht$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$carrier / base fluid - water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$castor oil$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$cationic polyacrylamide co polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$copolymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$cured acrylic resin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$cyclic alkanes$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$distillates(petroleum), hydrotreated light$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$ethosylated alcohol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$ethoxylated alcohol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$fatty acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$fatty alcohol ethoxylate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$fresh water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$gellp-10$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$glycol ether$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$inorganic salt$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$listed with other chemicals$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$lpg$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$missing$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$MISSING$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000-00-0$,$mixture$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$modified carbamide polymer$,$ambiguous$,$ambiguous ID$,$True$,$False$,$unk$,,
$0000-00-0$,$msds and non-msds ingredients listed below$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$n-olefins$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$nfidb:4% kcl water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$no ingredients as hazardous according to osha 29 cfr 1910.1200$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non hazardous$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non-hazardous ingredients$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non-hazardous ingredients (non-msds level ingredients are disclosed as dissociated components)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non-msds ingredient 4$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non-msds ingredient 5$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$non-msds ingredient 6$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$olefin$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$organic polyol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$organic sulfur compound$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$organophylic clay$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$other components below reportable levels$,$ambiguous$,$ambiguous ID$,$True$,$False$,$unk$,,
$0000-00-0$,$oxyalkylated alcohol$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$oxyalkylated fatty acid$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$oxyalkylated fatty acid derivative$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$petroleum distillates$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$polyglycol ester$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$polyol ester$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$polyoxyalkylenes$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$polysaccharide blend$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$proprietary$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$proprietary blend$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$propriety$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$propriety component 1$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$propriety component 2$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$propriety component 3$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$quaternary ammonium compound$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$silica substrate$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$sodium hydroxide solution$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$trad secret ingredient$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$trade secret agent$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$trade secret ingredient$,$proprietary$,$proprietary$,$False$,,,,
$0000-00-0$,$vegetable gums$,$ambiguous$,$ambiguous ID$,$False$,,,,
$0000-00-0$,$water$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000$,$12/20 sand$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$15% sme hcl$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$aldehyde$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$biocide$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$breaker 10 l$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$carrier / base fluid - water$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$cca$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$d-10$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$ib-1$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$kcl$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$ne-3$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$plexbor 97$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000$,$quaternary ammonium salt$,$ambiguous$,$Non-CAS$,$False$,,,,
$00000-00-0$,$*proprietary$,$proprietary$,$proprietary$,$False$,,,,
$00000-00-0$,$anionic polymer$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$anionic polymer (*propriety)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$contains no hazardous substances in concentrations above cut-off values according to the competent authority$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$contains non-hazardous ingredents which are listed in in the non-msds section of the report$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$enzyme (proprietary)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$organo phophorous salt$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$organophilic clay$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$quaternary ammonium compound (*proprietary)$,$ambiguous$,$ambiguous ID$,$False$,,,,
$00000-00-0$,$walnut hulls$,$ambiguous$,$ambiguous ID$,$False$,,,,
$000000$,$g-50$,$ambiguous$,$Non-CAS$,$False$,,,,
$0000050-00-0$,$formaldehyde$,$50-00-0$,$cleaned$,$False$,,,,
$0000050-00-0$,$formaldeyde$,$50-00-0$,$cleaned$,$False$,,,$Formaldehyde$,
